elapsed_s,beacon_letter,rssi,accuracy_m,proximity,pos_x,pos_y,nearest_letter,distance_to_nearest,confidence,motion_state,accel_magnitude,filtered_pos_x,filtered_pos_y
369.51,A,-84,16.60,Far,12.93,13.60,E,2.96,weak,trotting,0.9975,12.93,13.60
369.51,B,-47,-1.00,Unknown,12.93,13.60,E,2.96,weak,trotting,0.9975,12.93,13.60
369.51,C,-78,12.76,Far,12.93,13.60,E,2.96,weak,trotting,0.9975,12.93,13.60
369.51,E,-71,4.43,Far,12.93,13.60,E,2.96,weak,trotting,0.9975,12.93,13.60
369.51,F,-29,-1.00,Unknown,12.93,13.60,E,2.96,weak,trotting,0.9975,12.93,13.60
369.51,H,-87,3.86,Far,12.93,13.60,E,2.96,weak,trotting,0.9975,12.93,13.60
369.51,K,-60,-1.00,Unknown,12.93,13.60,E,2.96,weak,trotting,0.9975,12.93,13.60
369.51,M,-91,7.68,Far,12.93,13.60,E,2.96,weak,trotting,0.9975,12.93,13.60
370.51,A,-85,17.49,Far,15.07,12.31,E,5.21,weak,trotting,0.3353,15.07,12.31
370.51,B,-58,21.68,Far,15.07,12.31,E,5.21,weak,trotting,0.3353,15.07,12.31
370.51,C,-78,12.60,Far,15.07,12.31,E,5.21,weak,trotting,0.3353,15.07,12.31
370.51,E,-73,4.93,Far,15.07,12.31,E,5.21,weak,trotting,0.3353,15.07,12.31
370.51,F,-49,7.86,Far,15.07,12.31,E,5.21,weak,trotting,0.3353,15.07,12.31
370.51,H,-86,3.41,Far,15.07,12.31,E,5.21,weak,trotting,0.3353,15.07,12.31
370.51,K,-70,6.90,Far,15.07,12.31,E,5.21,weak,trotting,0.3353,15.07,12.31
370.51,M,-91,7.69,Far,15.07,12.31,E,5.21,weak,trotting,0.3353,15.07,12.31
371.51,A,-85,18.36,Far,14.97,13.75,E,4.98,weak,trotting,0.7354,14.97,13.75
371.51,B,-65,21.40,Far,14.97,13.75,E,4.98,weak,trotting,0.7354,14.97,13.75
371.51,C,-78,12.25,Far,14.97,13.75,E,4.98,weak,trotting,0.7354,14.97,13.75
371.51,E,-74,5.35,Far,14.97,13.75,E,4.98,weak,trotting,0.7354,14.97,13.75
371.51,F,-63,8.81,Far,14.97,13.75,E,4.98,weak,trotting,0.7354,14.97,13.75
371.51,H,-84,2.98,Far,14.97,13.75,E,4.98,weak,trotting,0.7354,14.97,13.75
371.51,K,-78,7.73,Far,14.97,13.75,E,4.98,weak,trotting,0.7354,14.97,13.75
371.51,M,-91,7.40,Far,14.97,13.75,E,4.98,weak,trotting,0.7354,14.97,13.75
372.51,A,-86,19.33,Far,13.78,15.96,E,4.26,weak,trotting,0.0400,13.78,15.96
372.51,B,-71,22.05,Far,13.78,15.96,E,4.26,weak,trotting,0.0400,13.78,15.96
372.51,C,-78,12.15,Far,13.78,15.96,E,4.26,weak,trotting,0.0400,13.78,15.96
372.51,E,-76,6.01,Far,13.78,15.96,E,4.26,weak,trotting,0.0400,13.78,15.96
372.51,F,-73,9.11,Far,13.78,15.96,E,4.26,weak,trotting,0.0400,13.78,15.96
372.51,H,-83,2.38,Far,13.78,15.96,E,4.26,weak,trotting,0.0400,13.78,15.96
372.51,K,-83,8.27,Far,13.78,15.96,E,4.26,weak,trotting,0.0400,13.78,15.96
372.51,M,-92,7.44,Far,13.78,15.96,E,4.26,weak,trotting,0.0400,13.78,15.96
373.51,A,-86,20.42,Far,12.44,18.06,E,3.11,weak,trotting,1.1799,12.44,18.06
373.51,B,-76,22.68,Far,12.44,18.06,E,3.11,weak,trotting,1.1799,12.44,18.06
373.51,C,-78,12.23,Far,12.44,18.06,E,3.11,weak,trotting,1.1799,12.44,18.06
373.51,E,-78,6.79,Far,12.44,18.06,E,3.11,weak,trotting,1.1799,12.44,18.06
373.51,F,-79,8.76,Far,12.44,18.06,E,3.11,weak,trotting,1.1799,12.44,18.06
373.51,H,-80,1.37,Near,12.44,18.06,E,3.11,weak,trotting,1.1799,12.44,18.06
373.51,K,-87,8.54,Far,12.44,18.06,E,3.11,weak,trotting,1.1799,12.44,18.06
373.51,M,-93,7.72,Far,12.44,18.06,E,3.11,weak,trotting,1.1799,12.44,18.06
374.51,A,-87,21.32,Far,11.10,20.17,E,1.11,weak,trotting,0.1510,11.10,20.17
374.51,B,-79,23.06,Far,11.10,20.17,E,1.11,weak,trotting,0.1510,11.10,20.17
374.51,C,-78,12.30,Far,11.10,20.17,E,1.11,weak,trotting,0.1510,11.10,20.17
374.51,E,-79,7.52,Far,11.10,20.17,E,1.11,weak,trotting,0.1510,11.10,20.17
374.51,F,-84,9.35,Far,11.10,20.17,E,1.11,weak,trotting,0.1510,11.10,20.17
374.51,H,-77,0.92,Near,11.10,20.17,E,1.11,weak,trotting,0.1510,11.10,20.17
374.51,K,-89,8.75,Far,11.10,20.17,E,1.11,weak,trotting,0.1510,11.10,20.17
374.51,M,-91,6.86,Far,11.10,20.17,E,1.11,weak,trotting,0.1510,11.10,20.17
375.51,A,-86,21.59,Far,12.02,19.03,E,2.24,weak,trotting,0.8293,12.02,19.03
375.51,B,-55,-1.00,Unknown,12.02,19.03,E,2.24,weak,trotting,0.8293,12.02,19.03
375.51,C,-77,11.29,Far,12.02,19.03,E,2.24,weak,trotting,0.8293,12.02,19.03
375.51,E,-79,8.14,Far,12.02,19.03,E,2.24,weak,trotting,0.8293,12.02,19.03
375.51,F,-88,9.46,Far,12.02,19.03,E,2.24,weak,trotting,0.8293,12.02,19.03
375.51,H,-77,0.91,Near,12.02,19.03,E,2.24,weak,trotting,0.8293,12.02,19.03
375.51,K,-63,-1.00,Unknown,12.02,19.03,E,2.24,weak,trotting,0.8293,12.02,19.03
375.51,M,-92,7.09,Far,12.02,19.03,E,2.24,weak,trotting,0.8293,12.02,19.03
376.51,A,-86,22.60,Far,10.30,17.21,E,2.81,weak,trotting,0.0357,10.30,17.21
376.51,B,-65,25.92,Far,10.30,17.21,E,2.81,weak,trotting,0.0357,10.30,17.21
376.51,C,-76,10.52,Far,10.30,17.21,E,2.81,weak,trotting,0.0357,10.30,17.21
376.51,E,-79,8.62,Far,10.30,17.21,E,2.81,weak,trotting,0.0357,10.30,17.21
376.51,F,-89,8.89,Far,10.30,17.21,E,2.81,weak,trotting,0.0357,10.30,17.21
376.51,H,-81,1.26,Near,10.30,17.21,E,2.81,weak,trotting,0.0357,10.30,17.21
376.51,K,-44,-1.00,Unknown,10.30,17.21,E,2.81,weak,trotting,0.0357,10.30,17.21
376.51,M,-92,6.91,Far,10.30,17.21,E,2.81,weak,trotting,0.0357,10.30,17.21
377.51,A,-86,22.76,Far,8.26,15.76,K,2.47,weak,trotting,0.9688,8.26,15.76
377.51,B,-72,26.95,Far,8.26,15.76,K,2.47,weak,trotting,0.9688,8.26,15.76
377.51,C,-76,10.29,Far,8.26,15.76,K,2.47,weak,trotting,0.9688,8.26,15.76
377.51,E,-79,8.94,Far,8.26,15.76,K,2.47,weak,trotting,0.9688,8.26,15.76
377.51,F,-90,8.27,Far,8.26,15.76,K,2.47,weak,trotting,0.9688,8.26,15.76
377.51,H,-83,1.62,Near,8.26,15.76,K,2.47,weak,trotting,0.9688,8.26,15.76
377.51,K,-59,8.76,Far,8.26,15.76,K,2.47,weak,trotting,0.9688,8.26,15.76
377.51,M,-90,5.69,Far,8.26,15.76,K,2.47,weak,trotting,0.9688,8.26,15.76
378.51,A,-86,23.15,Far,7.66,17.37,K,3.52,weak,trotting,0.3721,7.66,17.37
378.51,B,-77,27.75,Far,7.66,17.37,K,3.52,weak,trotting,0.3721,7.66,17.37
378.51,C,-76,10.09,Far,7.66,17.37,K,3.52,weak,trotting,0.3721,7.66,17.37
378.51,E,-78,9.08,Far,7.66,17.37,K,3.52,weak,trotting,0.3721,7.66,17.37
378.51,F,-91,8.35,Far,7.66,17.37,K,3.52,weak,trotting,0.3721,7.66,17.37
378.51,H,-85,2.02,Far,7.66,17.37,K,3.52,weak,trotting,0.3721,7.66,17.37
378.51,K,-71,9.96,Far,7.66,17.37,K,3.52,weak,trotting,0.3721,7.66,17.37
378.51,M,-89,5.08,Far,7.66,17.37,K,3.52,weak,trotting,0.3721,7.66,17.37
379.51,A,-85,23.50,Far,6.18,15.35,K,4.05,weak,trotting,0.7500,6.18,15.35
379.51,B,-79,27.75,Far,6.18,15.35,K,4.05,weak,trotting,0.7500,6.18,15.35
379.51,C,-75,9.55,Far,6.18,15.35,K,4.05,weak,trotting,0.7500,6.18,15.35
379.51,E,-79,9.59,Far,6.18,15.35,K,4.05,weak,trotting,0.7500,6.18,15.35
379.51,F,-92,8.25,Far,6.18,15.35,K,4.05,weak,trotting,0.7500,6.18,15.35
379.51,H,-86,2.30,Far,6.18,15.35,K,4.05,weak,trotting,0.7500,6.18,15.35
379.51,K,-50,-1.00,Unknown,6.18,15.35,K,4.05,weak,trotting,0.7500,6.18,15.35
379.51,M,-88,4.65,Far,6.18,15.35,K,4.05,weak,trotting,0.7500,6.18,15.35
380.51,A,-85,23.83,Far,5.14,14.99,K,4.96,weak,trotting,0.0769,5.14,14.99
380.51,B,-81,28.04,Far,5.14,14.99,K,4.96,weak,trotting,0.0769,5.14,14.99
380.51,C,-74,7.97,Far,5.14,14.99,K,4.96,weak,trotting,0.0769,5.14,14.99
380.51,E,-79,10.06,Far,5.14,14.99,K,4.96,weak,trotting,0.0769,5.14,14.99
380.51,F,-93,8.47,Far,5.14,14.99,K,4.96,weak,trotting,0.0769,5.14,14.99
380.51,H,-86,2.48,Far,5.14,14.99,K,4.96,weak,trotting,0.0769,5.14,14.99
380.51,K,-62,8.37,Far,5.14,14.99,K,4.96,weak,trotting,0.0769,5.14,14.99
380.51,M,-88,4.44,Far,5.14,14.99,K,4.96,weak,trotting,0.0769,5.14,14.99
381.51,A,-85,23.61,Far,5.60,17.45,K,5.08,weak,trotting,1.2747,5.60,17.45
381.51,B,-84,29.15,Far,5.60,17.45,K,5.08,weak,trotting,1.2747,5.60,17.45
381.51,C,-71,5.97,Far,5.60,17.45,K,5.08,weak,trotting,1.2747,5.60,17.45
381.51,E,-80,10.62,Far,5.60,17.45,K,5.08,weak,trotting,1.2747,5.60,17.45
381.51,F,-94,9.10,Far,5.60,17.45,K,5.08,weak,trotting,1.2747,5.60,17.45
381.51,H,-84,2.11,Far,5.60,17.45,K,5.08,weak,trotting,1.2747,5.60,17.45
381.51,K,-71,7.68,Far,5.60,17.45,K,5.08,weak,trotting,1.2747,5.60,17.45
381.51,M,-88,4.56,Far,5.60,17.45,K,5.08,weak,trotting,1.2747,5.60,17.45
382.51,A,-84,22.79,Far,6.26,19.86,K,3.74,weak,trotting,0.5621,6.26,19.86
382.51,B,-85,30.05,Far,6.26,19.86,K,3.74,weak,trotting,0.5621,6.26,19.86
382.51,C,-69,4.64,Far,6.26,19.86,K,3.74,weak,trotting,0.5621,6.26,19.86
382.51,E,-80,11.15,Far,6.26,19.86,K,3.74,weak,trotting,0.5621,6.26,19.86
382.51,F,-94,8.69,Far,6.26,19.86,K,3.74,weak,trotting,0.5621,6.26,19.86
382.51,H,-85,2.40,Far,6.26,19.86,K,3.74,weak,trotting,0.5621,6.26,19.86
382.51,K,-78,8.05,Far,6.26,19.86,K,3.74,weak,trotting,0.5621,6.26,19.86
382.51,M,-87,3.97,Far,6.26,19.86,K,3.74,weak,trotting,0.5621,6.26,19.86
383.51,A,-82,21.38,Far,6.93,22.27,K,3.81,weak,trotting,0.7138,6.93,22.27
383.51,B,-87,30.91,Far,6.93,22.27,K,3.81,weak,trotting,0.7138,6.93,22.27
383.51,C,-68,4.11,Far,6.93,22.27,K,3.81,weak,trotting,0.7138,6.93,22.27
383.51,E,-80,11.50,Far,6.93,22.27,K,3.81,weak,trotting,0.7138,6.93,22.27
383.51,F,-95,9.30,Far,6.93,22.27,K,3.81,weak,trotting,0.7138,6.93,22.27
383.51,H,-87,2.81,Far,6.93,22.27,K,3.81,weak,trotting,0.7138,6.93,22.27
383.51,K,-83,8.18,Far,6.93,22.27,K,3.81,weak,trotting,0.7138,6.93,22.27
383.51,M,-89,4.29,Far,6.93,22.27,K,3.81,weak,trotting,0.7138,6.93,22.27
384.51,A,-82,20.57,Far,8.48,24.23,K,2.34,weak,trotting,0.5101,8.48,24.23
384.51,B,-87,31.74,Far,8.48,24.23,K,2.34,weak,trotting,0.5101,8.48,24.23
384.51,C,-67,3.71,Far,8.48,24.23,K,2.34,weak,trotting,0.5101,8.48,24.23
384.51,E,-79,11.48,Far,8.48,24.23,K,2.34,weak,trotting,0.5101,8.48,24.23
384.51,F,-96,9.89,Far,8.48,24.23,K,2.34,weak,trotting,0.5101,8.48,24.23
384.51,H,-88,3.26,Far,8.48,24.23,K,2.34,weak,trotting,0.5101,8.48,24.23
384.51,K,-85,7.70,Far,8.48,24.23,K,2.34,weak,trotting,0.5101,8.48,24.23
384.51,M,-62,-1.00,Unknown,8.48,24.23,K,2.34,weak,trotting,0.5101,8.48,24.23
385.51,A,-81,20.16,Far,10.35,25.89,K,0.37,weak,trotting,0.4653,10.35,25.89
385.51,B,-89,33.11,Far,10.35,25.89,K,0.37,weak,trotting,0.4653,10.35,25.89
385.51,C,-68,3.69,Far,10.35,25.89,K,0.37,weak,trotting,0.4653,10.35,25.89
385.51,E,-79,11.47,Far,10.35,25.89,K,0.37,weak,trotting,0.4653,10.35,25.89
385.51,F,-97,10.45,Far,10.35,25.89,K,0.37,weak,trotting,0.4653,10.35,25.89
385.51,H,-88,3.42,Far,10.35,25.89,K,0.37,weak,trotting,0.4653,10.35,25.89
385.51,K,-87,7.55,Far,10.35,25.89,K,0.37,weak,trotting,0.4653,10.35,25.89
385.51,M,-43,-1.00,Unknown,10.35,25.89,K,0.37,weak,trotting,0.4653,10.35,25.89
386.51,A,-82,20.05,Far,13.96,29.93,K,5.57,weak,cantering,0.6255,13.96,29.93
386.51,B,-88,33.31,Far,13.96,29.93,K,5.57,weak,cantering,0.6255,13.96,29.93
386.51,C,-69,3.83,Far,13.96,29.93,K,5.57,weak,cantering,0.6255,13.96,29.93
386.51,E,-79,11.46,Far,13.96,29.93,K,5.57,weak,cantering,0.6255,13.96,29.93
386.51,F,-97,10.86,Far,13.96,29.93,K,5.57,weak,cantering,0.6255,13.96,29.93
386.51,H,-89,3.70,Far,13.96,29.93,K,5.57,weak,cantering,0.6255,13.96,29.93
386.51,K,-88,7.25,Far,13.96,29.93,K,5.57,weak,cantering,0.6255,13.96,29.93
386.51,M,-59,4.83,Far,13.96,29.93,K,5.57,weak,cantering,0.6255,13.96,29.93
387.51,A,-82,20.17,Far,12.85,30.71,K,4.35,weak,cantering,0.6921,12.85,30.71
387.51,B,-88,33.78,Far,12.85,30.71,K,4.35,weak,cantering,0.6921,12.85,30.71
387.51,C,-70,4.03,Far,12.85,30.71,K,4.35,weak,cantering,0.6921,12.85,30.71
387.51,E,-79,11.61,Far,12.85,30.71,K,4.35,weak,cantering,0.6921,12.85,30.71
387.51,F,-98,11.36,Far,12.85,30.71,K,4.35,weak,cantering,0.6921,12.85,30.71
387.51,H,-90,4.09,Far,12.85,30.71,K,4.35,weak,cantering,0.6921,12.85,30.71
387.51,K,-90,7.32,Far,12.85,30.71,K,4.35,weak,cantering,0.6921,12.85,30.71
387.51,M,-70,5.84,Far,12.85,30.71,K,4.35,weak,cantering,0.6921,12.85,30.71
388.51,A,-82,19.81,Far,10.57,31.81,K,2.26,weak,cantering,0.9160,10.57,31.81
388.51,B,-86,31.38,Far,10.57,31.81,K,2.26,weak,cantering,0.9160,10.57,31.81
388.51,C,-71,4.29,Far,10.57,31.81,K,2.26,weak,cantering,0.9160,10.57,31.81
388.51,E,-79,11.91,Far,10.57,31.81,K,2.26,weak,cantering,0.9160,10.57,31.81
388.51,F,-98,11.83,Far,10.57,31.81,K,2.26,weak,cantering,0.9160,10.57,31.81
388.51,H,-91,4.51,Far,10.57,31.81,K,2.26,weak,cantering,0.9160,10.57,31.81
388.51,K,-91,7.51,Far,10.57,31.81,K,2.26,weak,cantering,0.9160,10.57,31.81
388.51,M,-77,6.07,Far,10.57,31.81,K,2.26,weak,cantering,0.9160,10.57,31.81
389.51,A,-82,19.73,Far,5.73,31.93,K,4.74,weak,cantering,0.2948,5.73,31.93
389.51,B,-86,31.40,Far,5.73,31.93,K,4.74,weak,cantering,0.2948,5.73,31.93
389.51,C,-72,4.74,Far,5.73,31.93,K,4.74,weak,cantering,0.2948,5.73,31.93
389.51,E,-79,11.65,Far,5.73,31.93,K,4.74,weak,cantering,0.2948,5.73,31.93
389.51,F,-69,-1.00,Unknown,5.73,31.93,K,4.74,weak,cantering,0.2948,5.73,31.93
389.51,H,-64,-1.00,Unknown,5.73,31.93,K,4.74,weak,cantering,0.2948,5.73,31.93
389.51,K,-91,7.24,Far,5.73,31.93,K,4.74,weak,cantering,0.2948,5.73,31.93
389.51,M,-79,4.78,Far,5.73,31.93,K,4.74,weak,cantering,0.2948,5.73,31.93
390.51,A,-82,20.07,Far,1.89,27.86,K,2.65,weak,cantering,1.8716,1.89,27.86
390.51,B,-60,-1.00,Unknown,1.89,27.86,K,2.65,weak,cantering,1.8716,1.89,27.86
390.51,C,-73,5.17,Far,1.89,27.86,K,2.65,weak,cantering,1.8716,1.89,27.86
390.51,E,-78,11.43,Far,1.89,27.86,K,2.65,weak,cantering,1.8716,1.89,27.86
390.51,F,-48,-1.00,Unknown,1.89,27.86,K,2.65,weak,cantering,1.8716,1.89,27.86
390.51,H,-44,-1.00,Unknown,1.89,27.86,K,2.65,weak,cantering,1.8716,1.89,27.86
390.51,K,-91,7.03,Far,1.89,27.86,K,2.65,weak,cantering,1.8716,1.89,27.86
390.51,M,-80,3.62,Far,1.89,27.86,K,2.65,weak,cantering,1.8716,1.89,27.86
391.51,A,-83,20.20,Far,2.58,22.33,K,3.47,weak,cantering,0.4926,2.58,22.33
391.51,B,-69,33.64,Far,2.58,22.33,K,3.47,weak,cantering,0.4926,2.58,22.33
391.51,C,-74,5.58,Far,2.58,22.33,K,3.47,weak,cantering,0.4926,2.58,22.33
391.51,E,-79,11.73,Far,2.58,22.33,K,3.47,weak,cantering,0.4926,2.58,22.33
391.51,F,-34,-1.00,Unknown,2.58,22.33,K,3.47,weak,cantering,0.4926,2.58,22.33
391.51,H,-57,4.17,Far,2.58,22.33,K,3.47,weak,cantering,0.4926,2.58,22.33
391.51,K,-92,7.24,Far,2.58,22.33,K,3.47,weak,cantering,0.4926,2.58,22.33
391.51,M,-80,2.92,Far,2.58,22.33,K,3.47,weak,cantering,0.4926,2.58,22.33
392.51,A,-82,20.08,Far,6.68,18.49,K,3.65,weak,cantering,0.8947,6.68,18.49
392.51,B,-75,34.55,Far,6.68,18.49,K,3.65,weak,cantering,0.8947,6.68,18.49
392.51,C,-75,6.04,Far,6.68,18.49,K,3.65,weak,cantering,0.8947,6.68,18.49
392.51,E,-79,12.15,Far,6.68,18.49,K,3.65,weak,cantering,0.8947,6.68,18.49
392.51,F,-24,-1.00,Unknown,6.68,18.49,K,3.65,weak,cantering,0.8947,6.68,18.49
392.51,H,-64,2.70,Near,6.68,18.49,K,3.65,weak,cantering,0.8947,6.68,18.49
392.51,K,-64,-1.00,Unknown,6.68,18.49,K,3.65,weak,cantering,0.8947,6.68,18.49
392.51,M,-82,2.89,Far,6.68,18.49,K,3.65,weak,cantering,0.8947,6.68,18.49
393.51,A,-82,19.98,Far,10.76,14.64,K,0.99,weak,cantering,0.7842,10.76,14.64
393.51,B,-80,35.64,Far,10.76,14.64,K,0.99,weak,cantering,0.7842,10.76,14.64
393.51,C,-76,6.55,Far,10.76,14.64,K,0.99,weak,cantering,0.7842,10.76,14.64
393.51,E,-80,12.55,Far,10.76,14.64,K,0.99,weak,cantering,0.7842,10.76,14.64
393.51,F,-17,-1.00,Unknown,10.76,14.64,K,0.99,weak,cantering,0.7842,10.76,14.64
393.51,H,-45,-1.00,Unknown,10.76,14.64,K,0.99,weak,cantering,0.7842,10.76,14.64
393.51,K,-45,-1.00,Unknown,10.76,14.64,K,0.99,weak,cantering,0.7842,10.76,14.64
393.51,M,-57,-1.00,Unknown,10.76,14.64,K,0.99,weak,cantering,0.7842,10.76,14.64
394.51,A,-80,17.95,Far,14.83,10.84,K,5.77,weak,cantering,0.7650,14.83,10.84
394.51,B,-83,36.25,Far,14.83,10.84,K,5.77,weak,cantering,0.7650,14.83,10.84
394.51,C,-76,6.94,Far,14.83,10.84,K,5.77,weak,cantering,0.7650,14.83,10.84
394.51,E,-80,12.91,Far,14.83,10.84,K,5.77,weak,cantering,0.7650,14.83,10.84
394.51,F,-12,-1.00,Unknown,14.83,10.84,K,5.77,weak,cantering,0.7650,14.83,10.84
394.51,H,-58,3.16,Near,14.83,10.84,K,5.77,weak,cantering,0.7650,14.83,10.84
394.51,K,-58,6.51,Far,14.83,10.84,K,5.77,weak,cantering,0.7650,14.83,10.84
394.51,M,-66,2.87,Far,14.83,10.84,K,5.77,weak,cantering,0.7650,14.83,10.84
395.51,A,-79,16.76,Far,18.41,7.50,M,2.19,weak,cantering,0.8383,18.41,7.50
395.51,B,-84,36.23,Far,18.41,7.50,M,2.19,weak,cantering,0.8383,18.41,7.50
395.51,C,-76,7.29,Far,18.41,7.50,M,2.19,weak,cantering,0.8383,18.41,7.50
395.51,E,-80,13.25,Far,18.41,7.50,M,2.19,weak,cantering,0.8383,18.41,7.50
395.51,F,-8,-1.00,Unknown,18.41,7.50,M,2.19,weak,cantering,0.8383,18.41,7.50
395.51,H,-67,3.43,Far,18.41,7.50,M,2.19,weak,cantering,0.8383,18.41,7.50
395.51,K,-67,5.58,Far,18.41,7.50,M,2.19,weak,cantering,0.8383,18.41,7.50
395.51,M,-73,3.26,Far,18.41,7.50,M,2.19,weak,cantering,0.8383,18.41,7.50
396.51,A,-79,15.79,Far,19.19,6.76,M,1.11,weak,trotting,0.8536,19.19,6.76
396.51,B,-85,36.20,Far,19.19,6.76,M,1.11,weak,trotting,0.8536,19.19,6.76
396.51,C,-76,7.36,Far,19.19,6.76,M,1.11,weak,trotting,0.8536,19.19,6.76
396.51,E,-82,13.98,Far,19.19,6.76,M,1.11,weak,trotting,0.8536,19.19,6.76
396.51,F,-6,-1.00,Unknown,19.19,6.76,M,1.11,weak,trotting,0.8536,19.19,6.76
396.51,H,-74,3.80,Far,19.19,6.76,M,1.11,weak,trotting,0.8536,19.19,6.76
396.51,K,-74,5.68,Far,19.19,6.76,M,1.11,weak,trotting,0.8536,19.19,6.76
396.51,M,-79,3.98,Far,19.19,6.76,M,1.11,weak,trotting,0.8536,19.19,6.76
397.51,A,-79,15.47,Far,19.75,6.29,M,0.38,weak,cantering,0.1128,19.75,6.29
397.51,B,-86,36.19,Far,19.75,6.29,M,0.38,weak,cantering,0.1128,19.75,6.29
397.51,C,-76,7.67,Far,19.75,6.29,M,0.38,weak,cantering,0.1128,19.75,6.29
397.51,E,-81,14.05,Far,19.75,6.29,M,0.38,weak,cantering,0.1128,19.75,6.29
397.51,F,-4,-1.00,Unknown,19.75,6.29,M,0.38,weak,cantering,0.1128,19.75,6.29
397.51,H,-79,4.09,Far,19.75,6.29,M,0.38,weak,cantering,0.1128,19.75,6.29
397.51,K,-77,4.65,Far,19.75,6.29,M,0.38,weak,cantering,0.1128,19.75,6.29
397.51,M,-56,-1.00,Unknown,19.75,6.29,M,0.38,weak,cantering,0.1128,19.75,6.29
398.51,A,-79,15.39,Far,19.88,6.11,M,0.16,weak,cantering,1.4414,19.88,6.11
398.51,B,-87,37.00,Far,19.88,6.11,M,0.16,weak,cantering,1.4414,19.88,6.11
398.51,C,-76,7.68,Far,19.88,6.11,M,0.16,weak,cantering,1.4414,19.88,6.11
398.51,E,-80,13.69,Far,19.88,6.11,M,0.16,weak,cantering,1.4414,19.88,6.11
398.51,F,-3,-1.00,Unknown,19.88,6.11,M,0.16,weak,cantering,1.4414,19.88,6.11
398.51,H,-84,4.71,Far,19.88,6.11,M,0.16,weak,cantering,1.4414,19.88,6.11
398.51,K,-54,-1.00,Unknown,19.88,6.11,M,0.16,weak,cantering,1.4414,19.88,6.11
398.51,M,-68,4.81,Far,19.88,6.11,M,0.16,weak,cantering,1.4414,19.88,6.11
399.51,A,-79,15.11,Far,19.94,6.16,M,0.17,weak,cantering,0.6412,19.94,6.16
399.51,B,-85,34.71,Far,19.94,6.16,M,0.17,weak,cantering,0.6412,19.94,6.16
399.51,C,-76,7.82,Far,19.94,6.16,M,0.17,weak,cantering,0.6412,19.94,6.16
399.51,E,-80,13.80,Far,19.94,6.16,M,0.17,weak,cantering,0.6412,19.94,6.16
399.51,F,-2,-1.00,Unknown,19.94,6.16,M,0.17,weak,cantering,0.6412,19.94,6.16
399.51,H,-59,-1.00,Unknown,19.94,6.16,M,0.17,weak,cantering,0.6412,19.94,6.16
399.51,K,-65,4.87,Far,19.94,6.16,M,0.17,weak,cantering,0.6412,19.94,6.16
399.51,M,-48,-1.00,Unknown,19.94,6.16,M,0.17,weak,cantering,0.6412,19.94,6.16
400.51,A,-79,15.07,Far,20.52,6.69,M,0.86,weak,cantering,0.8413,20.52,6.69
400.51,B,-83,29.64,Far,20.52,6.69,M,0.86,weak,cantering,0.8413,20.52,6.69
400.51,C,-78,8.55,Far,20.52,6.69,M,0.86,weak,cantering,0.8413,20.52,6.69
400.51,E,-79,13.25,Far,20.52,6.69,M,0.86,weak,cantering,0.8413,20.52,6.69
400.51,F,-30,8.80,Far,20.52,6.69,M,0.86,weak,cantering,0.8413,20.52,6.69
400.51,H,-68,4.93,Far,20.52,6.69,M,0.86,weak,cantering,0.8413,20.52,6.69
400.51,K,-71,3.89,Near,20.52,6.69,M,0.86,weak,cantering,0.8413,20.52,6.69
400.51,M,-62,5.73,Far,20.52,6.69,M,0.86,weak,cantering,0.8413,20.52,6.69
401.51,A,-79,14.61,Far,22.20,9.22,M,3.90,weak,cantering,0.2959,22.20,9.22
401.51,B,-80,23.24,Far,22.20,9.22,M,3.90,weak,cantering,0.2959,22.20,9.22
401.51,C,-79,9.27,Far,22.20,9.22,M,3.90,weak,cantering,0.2959,22.20,9.22
401.51,E,-79,13.01,Far,22.20,9.22,M,3.90,weak,cantering,0.2959,22.20,9.22
401.51,F,-49,8.80,Far,22.20,9.22,M,3.90,weak,cantering,0.2959,22.20,9.22
401.51,H,-75,4.85,Far,22.20,9.22,M,3.90,weak,cantering,0.2959,22.20,9.22
401.51,K,-79,4.68,Near,22.20,9.22,M,3.90,weak,cantering,0.2959,22.20,9.22
401.51,M,-72,6.52,Far,22.20,9.22,M,3.90,weak,cantering,0.2959,22.20,9.22
402.51,A,-78,13.71,Far,23.13,6.81,M,3.23,weak,cantering,1.6055,23.13,6.81
402.51,B,-78,19.81,Far,23.13,6.81,M,3.23,weak,cantering,1.6055,23.13,6.81
402.51,C,-80,9.97,Far,23.13,6.81,M,3.23,weak,cantering,1.6055,23.13,6.81
402.51,E,-79,13.18,Far,23.13,6.81,M,3.23,weak,cantering,1.6055,23.13,6.81
402.51,F,-34,-1.00,Unknown,23.13,6.81,M,3.23,weak,cantering,1.6055,23.13,6.81
402.51,H,-78,4.49,Far,23.13,6.81,M,3.23,weak,cantering,1.6055,23.13,6.81
402.51,K,-81,4.25,Far,23.13,6.81,M,3.23,weak,cantering,1.6055,23.13,6.81
402.51,M,-78,6.78,Far,23.13,6.81,M,3.23,weak,cantering,1.6055,23.13,6.81
403.51,A,-79,13.96,Far,24.80,10.68,H,5.83,weak,cantering,0.0450,24.80,10.68
403.51,B,-78,18.46,Far,24.80,10.68,H,5.83,weak,cantering,0.0450,24.80,10.68
403.51,C,-80,10.42,Far,24.80,10.68,H,5.83,weak,cantering,0.0450,24.80,10.68
403.51,E,-79,13.15,Far,24.80,10.68,H,5.83,weak,cantering,0.0450,24.80,10.68
